Protein_ID	Taxon_ID
Q4CUV6_TRYCC	353153
Q4CUV7_TRYCC	353153
Q4CUV8_TRYCC	353153
Q4CUW8_TRYCC	353153
Q4CVA5_TRYCC	353153
Q4CVA6_TRYCC	353153
Q4CVH5_TRYCC	353153
Q4CVH6_TRYCC	353153
Q4CVH7_TRYCC	353153
Q4CVH8_TRYCC	353153
Q4CVH9_TRYCC	353153
Q4CVN0_TRYCC	353153
Q4CVN1_TRYCC	353153
Q4CVN2_TRYCC	353153
Q4CVQ2_TRYCC	353153
Q4CVT3_TRYCC	353153
Q4CVT4_TRYCC	353153
Q4CVT5_TRYCC	353153
Q4CVT6_TRYCC	353153
Q4CVU8_TRYCC	353153
Q4CVU9_TRYCC	353153
Q4CVV0_TRYCC	353153
Q4CVV1_TRYCC	353153
Q4CVV2_TRYCC	353153
Q4CVV3_TRYCC	353153
Q4CVW3_TRYCC	353153
Q4CVW4_TRYCC	353153
Q4CVX3_TRYCC	353153
Q4CVX4_TRYCC	353153
Q4CVX5_TRYCC	353153
Q4CVZ1_TRYCC	353153
Q4CVZ4_TRYCC	353153
Q4CVZ5_TRYCC	353153
Q4CVZ6_TRYCC	353153
Q4CVZ7_TRYCC	353153
Q4CW51_TRYCC	353153
Q4CW78_TRYCC	353153
Q4CWL6_TRYCC	353153
Q4CWL7_TRYCC	353153
Q4CWN6_TRYCC	353153
Q4CWN7_TRYCC	353153
Q4CWN8_TRYCC	353153
Q4CWQ3_TRYCC	353153
Q4CWQ4_TRYCC	353153
Q4CWR8_TRYCC	353153
Q4CWR9_TRYCC	353153
Q4CWS0_TRYCC	353153
Q4CWS1_TRYCC	353153
Q4CWS2_TRYCC	353153
Q4CWS3_TRYCC	353153
Q4CWW6_TRYCC	353153
Q4CX06_TRYCC	353153
Q4CX18_TRYCC	353153
Q4CX19_TRYCC	353153
Q4CX20_TRYCC	353153
Q4CX21_TRYCC	353153
Q4CX22_TRYCC	353153
Q4CX23_TRYCC	353153
Q4CX91_TRYCC	353153
Q4CX92_TRYCC	353153
Q4CXA6_TRYCC	353153
Q4CXC1_TRYCC	353153
Q4CXC2_TRYCC	353153
Q4CXF4_TRYCC	353153
Q4CXJ1_TRYCC	353153
Q4CXL0_TRYCC	353153
Q4CXP1_TRYCC	353153
Q4CXP2_TRYCC	353153
Q4CXP3_TRYCC	353153
Q4CXP8_TRYCC	353153
Q4CXP9_TRYCC	353153
Q4CXQ0_TRYCC	353153
Q4CXY5_TRYCC	353153
Q4CXY6_TRYCC	353153
Q4CXY7_TRYCC	353153
Q4CXZ5_TRYCC	353153
Q4CY28_TRYCC	353153
Q4CY29_TRYCC	353153
Q4CY50_TRYCC	353153
Q4CY51_TRYCC	353153
Q4CY82_TRYCC	353153
Q4CYA8_TRYCC	353153
Q4CYA9_TRYCC	353153
Q4CYB0_TRYCC	353153
Q4CYC2_TRYCC	353153
Q4CYF0_TRYCC	353153
Q4CYG1_TRYCC	353153
