"User_input","STRINGdb ID","Species"
"T1HAY2","RPRC001188-PA","Rhodnius prolixus STRINGdb"
"T1HAY3","RPRC001189-PA","Rhodnius prolixus STRINGdb"
"T1HAY5","RPRC001191-PA","Rhodnius prolixus STRINGdb"
"T1HAY7","RPRC001193-PA","Rhodnius prolixus STRINGdb"
"T1HAY8","RPRC001194-PA","Rhodnius prolixus STRINGdb"
"T1HAZ2","RPRC001198-PA","Rhodnius prolixus STRINGdb"
"T1HAZ3","RPRC001199-PA","Rhodnius prolixus STRINGdb"
"T1HAZ5","RPRC001201-PA","Rhodnius prolixus STRINGdb"
"T1HB00","RPRC001206-PA","Rhodnius prolixus STRINGdb"
"T1HB01","RPRC001207-PA","Rhodnius prolixus STRINGdb"
"T1HB02","RPRC001208-PA","Rhodnius prolixus STRINGdb"
"T1HB03","RPRC000630-PA","Rhodnius prolixus STRINGdb"
"T1HB04","RPRC001210-PA","Rhodnius prolixus STRINGdb"
"T1HB05","RPRC001211-PA","Rhodnius prolixus STRINGdb"
"T1HB06","RPRC001212-PA","Rhodnius prolixus STRINGdb"
"T1HB07","RPRC001213-PA","Rhodnius prolixus STRINGdb"
"T1HB13","RPRC001219-PA","Rhodnius prolixus STRINGdb"
"T1HB15","RPRC001221-PA","Rhodnius prolixus STRINGdb"
"T1HB17","RPRC001223-PA","Rhodnius prolixus STRINGdb"
"T1HB20","RPRC001226-PA","Rhodnius prolixus STRINGdb"
"T1HB24","RPRC001230-PA","Rhodnius prolixus STRINGdb"
"T1HB25","RPRC001231-PA","Rhodnius prolixus STRINGdb"
"T1HB26","RPRC001232-PA","Rhodnius prolixus STRINGdb"
"T1HB29","RPRC001235-PA","Rhodnius prolixus STRINGdb"
"T1HB32","RPRC001238-PA","Rhodnius prolixus STRINGdb"
"T1HB33","RPRC001239-PA","Rhodnius prolixus STRINGdb"
"T1HB34","RPRC001240-PA","Rhodnius prolixus STRINGdb"
"T1HB35","RPRC001241-PA","Rhodnius prolixus STRINGdb"
"T1HB36","RPRC001242-PA","Rhodnius prolixus STRINGdb"
"T1HB39","RPRC001245-PA","Rhodnius prolixus STRINGdb"
"T1HB41","RPRC001247-PA","Rhodnius prolixus STRINGdb"
"T1HB42","RPRC001248-PA","Rhodnius prolixus STRINGdb"
"T1HB46","RPRC001252-PA","Rhodnius prolixus STRINGdb"
"T1HB49","RPRC001255-PA","Rhodnius prolixus STRINGdb"
"T1HB54","RPRC001260-PA","Rhodnius prolixus STRINGdb"
"T1HB55","RPRC001261-PA","Rhodnius prolixus STRINGdb"
"T1HB56","RPRC001262-PA","Rhodnius prolixus STRINGdb"
"T1HB59","RPRC001266-PA","Rhodnius prolixus STRINGdb"
"T1HB60","RPRC001267-PA","Rhodnius prolixus STRINGdb"
"T1HB65","RPRC001272-PA","Rhodnius prolixus STRINGdb"
"T1HB66","RPRC000775-PA","Rhodnius prolixus STRINGdb"
"T1HB67","RPRC001274-PA","Rhodnius prolixus STRINGdb"
"T1HB68","RPRC001275-PA","Rhodnius prolixus STRINGdb"
"T1HB71","RPRC001278-PA","Rhodnius prolixus STRINGdb"
"T1HB73","RPRC001280-PA","Rhodnius prolixus STRINGdb"
"T1HB78","RPRC001285-PA","Rhodnius prolixus STRINGdb"
"T1HB79","RPRC001286-PA","Rhodnius prolixus STRINGdb"
"T1HB80","RPRC001289-PA","Rhodnius prolixus STRINGdb"
"T1HB81","RPRC001290-PA","Rhodnius prolixus STRINGdb"
"T1HB82","RPRC001291-PA","Rhodnius prolixus STRINGdb"
"T1HB83","RPRC001292-PA","Rhodnius prolixus STRINGdb"
"T1HB84","RPRC001293-PA","Rhodnius prolixus STRINGdb"
"T1HB85","RPRC001294-PA","Rhodnius prolixus STRINGdb"
"T1HB86","RPRC001295-PA","Rhodnius prolixus STRINGdb"
"T1HB87","RPRC001296-PA","Rhodnius prolixus STRINGdb"
"T1HB89","RPRC001298-PA","Rhodnius prolixus STRINGdb"
"T1HB90","RPRC001299-PA","Rhodnius prolixus STRINGdb"
"T1HB92","RPRC001301-PA","Rhodnius prolixus STRINGdb"
"T1HB93","RPRC001302-PA","Rhodnius prolixus STRINGdb"
"T1HB94","RPRC001303-PA","Rhodnius prolixus STRINGdb"
"T1HB95","RPRC001304-PA","Rhodnius prolixus STRINGdb"
"T1HBA0","RPRC001309-PA","Rhodnius prolixus STRINGdb"
"T1HBA1","RPRC001310-PA","Rhodnius prolixus STRINGdb"
"T1HBA3","RPRC001312-PA","Rhodnius prolixus STRINGdb"
"T1HBA4","RPRC001313-PA","Rhodnius prolixus STRINGdb"
"T1HBA7","RPRC001316-PA","Rhodnius prolixus STRINGdb"
"T1HBA8","RPRC001317-PA","Rhodnius prolixus STRINGdb"
"T1HBA9","RPRC001318-PA","Rhodnius prolixus STRINGdb"
"T1HBB1","RPRC001320-PA","Rhodnius prolixus STRINGdb"
"T1HBB2","RPRC001322-PA","Rhodnius prolixus STRINGdb"
"T1HBB4","RPRC001324-PA","Rhodnius prolixus STRINGdb"
"T1HBB5","RPRC001325-PA","Rhodnius prolixus STRINGdb"
"T1HBC1","RPRC001331-PA","Rhodnius prolixus STRINGdb"
"T1HBC2","RPRC001332-PA","Rhodnius prolixus STRINGdb"
"T1HBC4","RPRC001334-PA","Rhodnius prolixus STRINGdb"
"T1HBC6","RPRC001336-PA","Rhodnius prolixus STRINGdb"
"T1HBC7","RPRC001337-PA","Rhodnius prolixus STRINGdb"
"T1HBC9","RPRC001339-PA","Rhodnius prolixus STRINGdb"
"T1HBD1","RPRC001341-PA","Rhodnius prolixus STRINGdb"
"T1HBD2","RPRC001342-PA","Rhodnius prolixus STRINGdb"
"T1HBD5","RPRC001345-PA","Rhodnius prolixus STRINGdb"
"T1HBD6","RPRC001346-PA","Rhodnius prolixus STRINGdb"
"T1HBD7","RPRC001347-PA","Rhodnius prolixus STRINGdb"
"T1HBD8","RPRC001348-PA","Rhodnius prolixus STRINGdb"
"T1HBD9","RPRC001349-PA","Rhodnius prolixus STRINGdb"
"T1HBE1","RPRC001351-PA","Rhodnius prolixus STRINGdb"
"T1HBE2","RPRC001352-PA","Rhodnius prolixus STRINGdb"
"T1HBE3","RPRC001353-PA","Rhodnius prolixus STRINGdb"
"T1HBE4","RPRC001354-PA","Rhodnius prolixus STRINGdb"
"T1HBE5","RPRC001355-PA","Rhodnius prolixus STRINGdb"
"T1HBE9","RPRC001359-PA","Rhodnius prolixus STRINGdb"
"T1HBF0","RPRC001360-PA","Rhodnius prolixus STRINGdb"
"T1HBF2","RPRC001363-PA","Rhodnius prolixus STRINGdb"
"T1HBF3","RPRC001364-PA","Rhodnius prolixus STRINGdb"
"T1HBF6","RPRC001367-PA","Rhodnius prolixus STRINGdb"
"T1HBF8","RPRC001369-PA","Rhodnius prolixus STRINGdb"
"T1HBF9","RPRC001370-PA","Rhodnius prolixus STRINGdb"
"T1HBG0","RPRC001371-PA","Rhodnius prolixus STRINGdb"
"T1HBG1","RPRC001372-PA","Rhodnius prolixus STRINGdb"
"T1HBG3","RPRC001374-PA","Rhodnius prolixus STRINGdb"
"T1HBG5","RPRC001377-PA","Rhodnius prolixus STRINGdb"
"T1HBG8","RPRC001380-PA","Rhodnius prolixus STRINGdb"
"T1HBH4","RPRC001386-PA","Rhodnius prolixus STRINGdb"
"T1HBH7","RPRC001389-PA","Rhodnius prolixus STRINGdb"
"T1HBI0","RPRC001392-PA","Rhodnius prolixus STRINGdb"
"T1HBI2","RPRC001394-PA","Rhodnius prolixus STRINGdb"
"T1HBI4","RPRC001396-PA","Rhodnius prolixus STRINGdb"
"T1HBI5","RPRC001397-PA","Rhodnius prolixus STRINGdb"
"T1HBJ1","RPRC001403-PA","Rhodnius prolixus STRINGdb"
"T1HBJ3","RPRC001405-PA","Rhodnius prolixus STRINGdb"
"T1HBJ4","RPRC001406-PA","Rhodnius prolixus STRINGdb"
"T1HBJ5","RPRC001407-PA","Rhodnius prolixus STRINGdb"
"T1HBJ6","RPRC001408-PA","Rhodnius prolixus STRINGdb"
"T1HBJ9","RPRC001411-PA","Rhodnius prolixus STRINGdb"
"T1HBK1","RPRC001413-PA","Rhodnius prolixus STRINGdb"
"T1HBK2","RPRC001414-PA","Rhodnius prolixus STRINGdb"
"T1HBK3","RPRC001415-PA","Rhodnius prolixus STRINGdb"
"T1HBK4","RPRC001416-PA","Rhodnius prolixus STRINGdb"
"T1HBK8","RPRC001420-PA","Rhodnius prolixus STRINGdb"
"T1HBK9","RPRC001421-PA","Rhodnius prolixus STRINGdb"
"T1HBL0","RPRC001422-PA","Rhodnius prolixus STRINGdb"
"T1HBL1","RPRC001423-PA","Rhodnius prolixus STRINGdb"
"T1HBL5","RPRC001427-PA","Rhodnius prolixus STRINGdb"
"T1HBL8","RPRC001430-PA","Rhodnius prolixus STRINGdb"
"T1HBM1","RPRC001433-PA","Rhodnius prolixus STRINGdb"
"T1HBM7","RPRC001439-PA","Rhodnius prolixus STRINGdb"
"T1HBN0","RPRC001442-PA","Rhodnius prolixus STRINGdb"
"T1HBN1","RPRC001443-PA","Rhodnius prolixus STRINGdb"
"T1HBN2","RPRC001444-PA","Rhodnius prolixus STRINGdb"
"T1HBN6","RPRC001448-PA","Rhodnius prolixus STRINGdb"
"T1HBN8","RPRC001450-PA","Rhodnius prolixus STRINGdb"
"T1HBN9","RPRC001451-PA","Rhodnius prolixus STRINGdb"
"T1HBP0","RPRC001452-PA","Rhodnius prolixus STRINGdb"
"T1HBP2","RPRC001454-PA","Rhodnius prolixus STRINGdb"
"T1HBP4","RPRC001456-PA","Rhodnius prolixus STRINGdb"
"T1HBP5","RPRC001457-PA","Rhodnius prolixus STRINGdb"
"T1HBP7","RPRC001459-PA","Rhodnius prolixus STRINGdb"
"T1HBQ5","RPRC001467-PA","Rhodnius prolixus STRINGdb"
"T1HBQ7","RPRC001469-PA","Rhodnius prolixus STRINGdb"
"T1HBR0","RPRC001472-PA","Rhodnius prolixus STRINGdb"
"T1HBR2","RPRC001474-PA","Rhodnius prolixus STRINGdb"
"T1HBR5","RPRC001477-PA","Rhodnius prolixus STRINGdb"
"T1HBR7","RPRC001479-PA","Rhodnius prolixus STRINGdb"
"T1HBR8","RPRC001480-PA","Rhodnius prolixus STRINGdb"
"T1HBR9","RPRC001481-PA","Rhodnius prolixus STRINGdb"
"T1HBS4","RPRC001486-PA","Rhodnius prolixus STRINGdb"
"T1HBS5","RPRC001487-PA","Rhodnius prolixus STRINGdb"
"T1HBS6","RPRC001488-PA","Rhodnius prolixus STRINGdb"
"T1HBS7","RPRC001489-PA","Rhodnius prolixus STRINGdb"
"T1HBS9","RPRC001491-PA","Rhodnius prolixus STRINGdb"
"T1HBT1","RPRC001493-PA","Rhodnius prolixus STRINGdb"
"T1HBU1","RPRC001503-PA","Rhodnius prolixus STRINGdb"
"T1HBU3","RPRC001505-PA","Rhodnius prolixus STRINGdb"
"T1HBU5","RPRC001507-PA","Rhodnius prolixus STRINGdb"
"T1HBU9","RPRC001511-PA","Rhodnius prolixus STRINGdb"
"T1HBV0","RPRC001512-PA","Rhodnius prolixus STRINGdb"
"T1HBV1","RPRC001513-PA","Rhodnius prolixus STRINGdb"
"T1HBV4","RPRC001516-PA","Rhodnius prolixus STRINGdb"
"T1HBV7","RPRC001519-PA","Rhodnius prolixus STRINGdb"
"T1HBW1","RPRC001523-PA","Rhodnius prolixus STRINGdb"
"T1HBW2","RPRC001524-PA","Rhodnius prolixus STRINGdb"
"T1HBW5","RPRC001527-PA","Rhodnius prolixus STRINGdb"
"T1HBW6","RPRC001528-PA","Rhodnius prolixus STRINGdb"
"T1HBW8","RPRC001530-PA","Rhodnius prolixus STRINGdb"
"T1HBX2","RPRC001534-PA","Rhodnius prolixus STRINGdb"
"T1HBX3","RPRC001535-PA","Rhodnius prolixus STRINGdb"
"T1HBX6","RPRC001538-PA","Rhodnius prolixus STRINGdb"
"T1HBX8","RPRC001540-PA","Rhodnius prolixus STRINGdb"
"T1HBY0","RPRC001542-PA","Rhodnius prolixus STRINGdb"
"T1HBY3","RPRC001545-PA","Rhodnius prolixus STRINGdb"
"T1HBY4","RPRC001546-PA","Rhodnius prolixus STRINGdb"
"T1HBY5","RPRC001547-PA","Rhodnius prolixus STRINGdb"
"T1HBY8","RPRC001550-PA","Rhodnius prolixus STRINGdb"
"T1HBY9","RPRC001551-PA","Rhodnius prolixus STRINGdb"
"T1HBZ0","RPRC001552-PA","Rhodnius prolixus STRINGdb"
"T1HBZ1","RPRC001553-PA","Rhodnius prolixus STRINGdb"
"T1HBZ2","RPRC001554-PA","Rhodnius prolixus STRINGdb"
"T1HBZ4","RPRC001556-PA","Rhodnius prolixus STRINGdb"
"T1HBZ5","RPRC001557-PA","Rhodnius prolixus STRINGdb"
"T1HBZ6","RPRC001558-PA","Rhodnius prolixus STRINGdb"
"T1HBZ7","RPRC001559-PA","Rhodnius prolixus STRINGdb"
"T1HBZ9","RPRC001561-PA","Rhodnius prolixus STRINGdb"
"T1HC01","RPRC001563-PA","Rhodnius prolixus STRINGdb"
"T1HC02","RPRC001564-PA","Rhodnius prolixus STRINGdb"
"T1HC04","RPRC001566-PA","Rhodnius prolixus STRINGdb"
"T1HC07","RPRC001569-PA","Rhodnius prolixus STRINGdb"
"T1HC08","RPRC001570-PA","Rhodnius prolixus STRINGdb"
"T1HC09","RPRC001571-PA","Rhodnius prolixus STRINGdb"
"T1HC12","RPRC001574-PA","Rhodnius prolixus STRINGdb"
"T1HC16","RPRC001578-PA","Rhodnius prolixus STRINGdb"
"T1HC17","RPRC001579-PA","Rhodnius prolixus STRINGdb"
"T1HC19","RPRC001581-PA","Rhodnius prolixus STRINGdb"
"T1HC20","RPRC001582-PA","Rhodnius prolixus STRINGdb"
"T1HC21","RPRC001583-PA","Rhodnius prolixus STRINGdb"
"T1HC23","RPRC001585-PA","Rhodnius prolixus STRINGdb"
"T1HC26","RPRC001588-PA","Rhodnius prolixus STRINGdb"
"T1HC27","RPRC001589-PA","Rhodnius prolixus STRINGdb"
"T1HC28","RPRC001590-PA","Rhodnius prolixus STRINGdb"
"T1HC31","RPRC001593-PA","Rhodnius prolixus STRINGdb"
"T1HC34","RPRC001596-PA","Rhodnius prolixus STRINGdb"
"T1HC35","RPRC001597-PA","Rhodnius prolixus STRINGdb"
"T1HC38","RPRC001600-PA","Rhodnius prolixus STRINGdb"
"T1HC39","RPRC001601-PA","Rhodnius prolixus STRINGdb"
"T1HC43","RPRC001605-PA","Rhodnius prolixus STRINGdb"
"T1HC44","RPRC001606-PA","Rhodnius prolixus STRINGdb"
"T1HC46","RPRC001608-PA","Rhodnius prolixus STRINGdb"
"T1HC48","RPRC001610-PA","Rhodnius prolixus STRINGdb"
"T1HC50","RPRC001612-PA","Rhodnius prolixus STRINGdb"
"T1HC52","RPRC001614-PA","Rhodnius prolixus STRINGdb"
"T1HC57","RPRC001619-PA","Rhodnius prolixus STRINGdb"
"T1HC59","RPRC001621-PA","Rhodnius prolixus STRINGdb"
"T1HC60","RPRC001622-PA","Rhodnius prolixus STRINGdb"
"T1HC61","RPRC001623-PA","Rhodnius prolixus STRINGdb"
"T1HC63","RPRC001625-PA","Rhodnius prolixus STRINGdb"
"T1HC65","RPRC001627-PA","Rhodnius prolixus STRINGdb"
"T1HC66","RPRC001628-PA","Rhodnius prolixus STRINGdb"
"T1HC67","RPRC001629-PA","Rhodnius prolixus STRINGdb"
"T1HC68","RPRC001630-PA","Rhodnius prolixus STRINGdb"
"T1HC69","RPRC001631-PA","Rhodnius prolixus STRINGdb"
"T1HC79","RPRC001641-PA","Rhodnius prolixus STRINGdb"
"T1HC82","RPRC001646-PA","Rhodnius prolixus STRINGdb"
"T1HC83","RPRC001647-PA","Rhodnius prolixus STRINGdb"
"T1HC88","RPRC001652-PA","Rhodnius prolixus STRINGdb"
"T1HC89","RPRC001653-PA","Rhodnius prolixus STRINGdb"
"T1HC90","RPRC001654-PA","Rhodnius prolixus STRINGdb"
"T1HC97","RPRC001661-PA","Rhodnius prolixus STRINGdb"
"T1HC98","RPRC001662-PA","Rhodnius prolixus STRINGdb"
"T1HC99","RPRC001663-PA","Rhodnius prolixus STRINGdb"
"T1HCA1","RPRC001665-PA","Rhodnius prolixus STRINGdb"
"T1HCA2","RPRC001666-PA","Rhodnius prolixus STRINGdb"
"T1HCA3","RPRC001667-PA","Rhodnius prolixus STRINGdb"
"T1HCA4","RPRC001668-PA","Rhodnius prolixus STRINGdb"
"T1HCB0","RPRC001674-PA","Rhodnius prolixus STRINGdb"
"T1HCB1","RPRC001675-PA","Rhodnius prolixus STRINGdb"
"T1HCB4","RPRC001678-PA","Rhodnius prolixus STRINGdb"
"T1HCB5","RPRC001679-PA","Rhodnius prolixus STRINGdb"
"T1HCB7","RPRC001681-PA","Rhodnius prolixus STRINGdb"
"T1HCC1","RPRC001685-PA","Rhodnius prolixus STRINGdb"
"T1HCC2","RPRC001686-PA","Rhodnius prolixus STRINGdb"
"T1HCC3","RPRC001687-PA","Rhodnius prolixus STRINGdb"
"T1HCC5","RPRC001689-PA","Rhodnius prolixus STRINGdb"
"T1HCC6","RPRC001690-PA","Rhodnius prolixus STRINGdb"
"T1HCC8","RPRC001692-PA","Rhodnius prolixus STRINGdb"
"T1HCC9","RPRC001693-PA","Rhodnius prolixus STRINGdb"
"T1HCD0","RPRC001694-PA","Rhodnius prolixus STRINGdb"
"T1HCD1","RPRC001695-PA","Rhodnius prolixus STRINGdb"
"T1HCD4","RPRC001698-PA","Rhodnius prolixus STRINGdb"
"T1HCD5","RPRC001699-PA","Rhodnius prolixus STRINGdb"
"T1HCD6","RPRC001700-PA","Rhodnius prolixus STRINGdb"
"T1HCD7","RPRC001701-PA","Rhodnius prolixus STRINGdb"
"T1HCD8","RPRC001702-PA","Rhodnius prolixus STRINGdb"
"T1HCE0","RPRC001704-PA","Rhodnius prolixus STRINGdb"
"T1HCE2","RPRC001706-PA","Rhodnius prolixus STRINGdb"
"T1HCE5","RPRC001709-PA","Rhodnius prolixus STRINGdb"
"T1HCE8","RPRC001712-PA","Rhodnius prolixus STRINGdb"
"T1HCE9","RPRC001713-PA","Rhodnius prolixus STRINGdb"
"T1HCF0","RPRC001714-PA","Rhodnius prolixus STRINGdb"
"T1HCG1","RPRC001725-PA","Rhodnius prolixus STRINGdb"
"T1HCG2","RPRC001726-PA","Rhodnius prolixus STRINGdb"
"T1HCG5","RPRC001729-PA","Rhodnius prolixus STRINGdb"
"T1HCG7","RPRC001731-PA","Rhodnius prolixus STRINGdb"
"T1HCH0","RPRC001734-PA","Rhodnius prolixus STRINGdb"
"T1HCH4","RPRC001738-PA","Rhodnius prolixus STRINGdb"
"T1HCH6","RPRC001740-PA","Rhodnius prolixus STRINGdb"
"T1HCH9","RPRC001743-PA","Rhodnius prolixus STRINGdb"
"T1HCI2","RPRC001746-PA","Rhodnius prolixus STRINGdb"
"T1HCI3","RPRC001747-PA","Rhodnius prolixus STRINGdb"
"T1HCI4","RPRC001748-PA","Rhodnius prolixus STRINGdb"
"T1HCI6","RPRC001750-PA","Rhodnius prolixus STRINGdb"
"T1HCI8","RPRC001752-PA","Rhodnius prolixus STRINGdb"
"T1HCI9","RPRC001753-PA","Rhodnius prolixus STRINGdb"
"T1HCJ3","RPRC001757-PA","Rhodnius prolixus STRINGdb"
"T1HCJ4","RPRC001758-PA","Rhodnius prolixus STRINGdb"
"T1HCJ6","RPRC001760-PA","Rhodnius prolixus STRINGdb"
"T1HCJ8","RPRC001762-PA","Rhodnius prolixus STRINGdb"
"T1HCK0","RPRC001764-PA","Rhodnius prolixus STRINGdb"
"T1HCK1","RPRC001765-PA","Rhodnius prolixus STRINGdb"
"T1HCK2","RPRC001766-PA","Rhodnius prolixus STRINGdb"
"T1HCK3","RPRC001767-PA","Rhodnius prolixus STRINGdb"
"T1HCK4","RPRC001768-PA","Rhodnius prolixus STRINGdb"
"T1HCK5","RPRC001769-PA","Rhodnius prolixus STRINGdb"
"T1HCK6","RPRC001770-PA","Rhodnius prolixus STRINGdb"
"T1HCK9","RPRC001773-PA","Rhodnius prolixus STRINGdb"
"T1HCL0","RPRC001774-PA","Rhodnius prolixus STRINGdb"
"T1HCL1","RPRC001775-PA","Rhodnius prolixus STRINGdb"
"T1HCL2","RPRC001776-PA","Rhodnius prolixus STRINGdb"
"T1HCL3","RPRC001777-PA","Rhodnius prolixus STRINGdb"
"T1HCL7","RPRC001781-PA","Rhodnius prolixus STRINGdb"
"T1HCL9","RPRC001783-PA","Rhodnius prolixus STRINGdb"
"T1HCM4","RPRC001788-PA","Rhodnius prolixus STRINGdb"
"T1HCM6","RPRC001790-PA","Rhodnius prolixus STRINGdb"
"T1HCM8","RPRC001792-PA","Rhodnius prolixus STRINGdb"
"T1HCN2","RPRC001796-PA","Rhodnius prolixus STRINGdb"
"T1HCN4","RPRC001798-PA","Rhodnius prolixus STRINGdb"
"T1HCN5","RPRC001799-PA","Rhodnius prolixus STRINGdb"
"T1HCN7","RPRC001801-PA","Rhodnius prolixus STRINGdb"
"T1HCN8","RPRC001802-PA","Rhodnius prolixus STRINGdb"
"T1HCN9","RPRC001803-PA","Rhodnius prolixus STRINGdb"
"T1HCP0","RPRC001804-PA","Rhodnius prolixus STRINGdb"
"T1HCP3","RPRC001807-PA","Rhodnius prolixus STRINGdb"
"T1HCP5","RPRC001809-PA","Rhodnius prolixus STRINGdb"
"T1HCP7","RPRC001811-PA","Rhodnius prolixus STRINGdb"
"T1HCP8","RPRC001812-PA","Rhodnius prolixus STRINGdb"
"T1HCP9","RPRC001813-PA","Rhodnius prolixus STRINGdb"
"T1HCQ2","RPRC001816-PA","Rhodnius prolixus STRINGdb"
"T1HCQ3","RPRC001817-PA","Rhodnius prolixus STRINGdb"
"T1HCQ4","RPRC001818-PA","Rhodnius prolixus STRINGdb"
"T1HCQ5","RPRC001819-PA","Rhodnius prolixus STRINGdb"
"T1HCQ7","RPRC001821-PA","Rhodnius prolixus STRINGdb"
"T1HCQ8","RPRC001822-PA","Rhodnius prolixus STRINGdb"
"T1HCR0","RPRC001824-PA","Rhodnius prolixus STRINGdb"
"T1HCR1","RPRC001825-PA","Rhodnius prolixus STRINGdb"
"T1HCR5","RPRC001829-PA","Rhodnius prolixus STRINGdb"
"T1HCR7","RPRC001831-PA","Rhodnius prolixus STRINGdb"
"T1HCR9","RPRC001833-PA","Rhodnius prolixus STRINGdb"
"T1HCS0","RPRC001834-PA","Rhodnius prolixus STRINGdb"
"T1HCS2","RPRC001836-PA","Rhodnius prolixus STRINGdb"
"T1HCS3","RPRC001837-PA","Rhodnius prolixus STRINGdb"
"T1HCS5","RPRC001839-PA","Rhodnius prolixus STRINGdb"
"T1HCS7","RPRC001841-PA","Rhodnius prolixus STRINGdb"
"T1HCT7","RPRC001852-PA","Rhodnius prolixus STRINGdb"
"T1HCV3","RPRC001868-PA","Rhodnius prolixus STRINGdb"
"T1HCV5","RPRC001870-PA","Rhodnius prolixus STRINGdb"
"T1HCV6","RPRC001871-PA","Rhodnius prolixus STRINGdb"
"T1HCW0","RPRC001875-PA","Rhodnius prolixus STRINGdb"
"T1HCX1","RPRC001886-PA","Rhodnius prolixus STRINGdb"
"T1HCX7","RPRC001892-PA","Rhodnius prolixus STRINGdb"
"T1HCZ4","RPRC001909-PA","Rhodnius prolixus STRINGdb"
"T1HCZ5","RPRC001910-PA","Rhodnius prolixus STRINGdb"
"T1HD00","RPRC001915-PA","Rhodnius prolixus STRINGdb"
"T1HD01","RPRC001916-PA","Rhodnius prolixus STRINGdb"
"T1HD04","RPRC001919-PA","Rhodnius prolixus STRINGdb"
"T1HD12","RPRC001927-PA","Rhodnius prolixus STRINGdb"
"T1HD13","RPRC001928-PA","Rhodnius prolixus STRINGdb"
"T1HD15","RPRC001930-PA","Rhodnius prolixus STRINGdb"
"T1HD17","RPRC001932-PA","Rhodnius prolixus STRINGdb"
"T1HD19","RPRC001934-PA","Rhodnius prolixus STRINGdb"
"T1HD20","RPRC001935-PA","Rhodnius prolixus STRINGdb"
"T1HD22","RPRC001937-PA","Rhodnius prolixus STRINGdb"
"T1HD23","RPRC001938-PA","Rhodnius prolixus STRINGdb"
"T1HD25","RPRC001940-PA","Rhodnius prolixus STRINGdb"
"T1HD29","RPRC001944-PA","Rhodnius prolixus STRINGdb"
"T1HD30","RPRC001945-PA","Rhodnius prolixus STRINGdb"
"T1HD31","RPRC001946-PA","Rhodnius prolixus STRINGdb"
"T1HD34","RPRC001949-PA","Rhodnius prolixus STRINGdb"
"T1HD37","RPRC001952-PA","Rhodnius prolixus STRINGdb"
"T1HD38","RPRC001953-PA","Rhodnius prolixus STRINGdb"
"T1HD40","RPRC001955-PA","Rhodnius prolixus STRINGdb"
"T1HD42","RPRC001957-PA","Rhodnius prolixus STRINGdb"
"T1HD44","RPRC001959-PA","Rhodnius prolixus STRINGdb"
"T1HD45","RPRC001960-PA","Rhodnius prolixus STRINGdb"
"T1HD46","RPRC001961-PA","Rhodnius prolixus STRINGdb"
"T1HD47","RPRC001962-PA","Rhodnius prolixus STRINGdb"
"T1HD49","RPRC001964-PA","Rhodnius prolixus STRINGdb"
"T1HD53","RPRC001968-PA","Rhodnius prolixus STRINGdb"
"T1HD54","RPRC001969-PA","Rhodnius prolixus STRINGdb"
"T1HD56","RPRC001971-PA","Rhodnius prolixus STRINGdb"
"T1HD60","RPRC001975-PA","Rhodnius prolixus STRINGdb"
"T1HD61","RPRC001976-PA","Rhodnius prolixus STRINGdb"
"T1HD62","RPRC001977-PA","Rhodnius prolixus STRINGdb"
"T1HD64","RPRC001979-PA","Rhodnius prolixus STRINGdb"
"T1HD65","RPRC001980-PA","Rhodnius prolixus STRINGdb"
"T1HD69","RPRC001984-PA","Rhodnius prolixus STRINGdb"
"T1HD81","RPRC001996-PA","Rhodnius prolixus STRINGdb"
"T1HD92","RPRC002007-PA","Rhodnius prolixus STRINGdb"
"T1HD95","RPRC002010-PA","Rhodnius prolixus STRINGdb"
"T1HDA3","RPRC002019-PA","Rhodnius prolixus STRINGdb"
"T1HDA4","RPRC002020-PA","Rhodnius prolixus STRINGdb"
"T1HDB1","RPRC002028-PA","Rhodnius prolixus STRINGdb"
"T1HDB2","RPRC002029-PA","Rhodnius prolixus STRINGdb"
"T1HDB5","RPRC002032-PA","Rhodnius prolixus STRINGdb"
"T1HDB6","RPRC002033-PA","Rhodnius prolixus STRINGdb"
"T1HDB7","RPRC002034-PA","Rhodnius prolixus STRINGdb"
"T1HDC1","RPRC002038-PA","Rhodnius prolixus STRINGdb"
"T1HDC3","RPRC002040-PA","Rhodnius prolixus STRINGdb"
"T1HDC4","RPRC002041-PA","Rhodnius prolixus STRINGdb"
"T1HDC6","RPRC002043-PA","Rhodnius prolixus STRINGdb"
"T1HDD1","RPRC002048-PA","Rhodnius prolixus STRINGdb"
"T1HDD2","RPRC002049-PA","Rhodnius prolixus STRINGdb"
"T1HDD3","RPRC002050-PA","Rhodnius prolixus STRINGdb"
"T1HDD4","RPRC002051-PA","Rhodnius prolixus STRINGdb"
"T1HDD5","RPRC002052-PA","Rhodnius prolixus STRINGdb"
"T1HDD9","RPRC002056-PA","Rhodnius prolixus STRINGdb"
"T1HDE1","RPRC002058-PA","Rhodnius prolixus STRINGdb"
"T1HDE2","RPRC002059-PA","Rhodnius prolixus STRINGdb"
"T1HDE5","RPRC002062-PA","Rhodnius prolixus STRINGdb"
"T1HDE6","RPRC002063-PA","Rhodnius prolixus STRINGdb"
"T1HDE9","RPRC002066-PA","Rhodnius prolixus STRINGdb"
"T1HDF0","RPRC002067-PA","Rhodnius prolixus STRINGdb"
"T1HDF1","RPRC002068-PA","Rhodnius prolixus STRINGdb"
"T1HDF3","RPRC002070-PA","Rhodnius prolixus STRINGdb"
